q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,rx_y,rx_z
0.042812929688534805,-0.15481189690983455,0.9919410464584496,0.27522456936586814,-0.19918150520085223,-0.7209088882745063,2.6098070312290083,-0.1742254949096738,0.49087763698444453,2.3186636397642584,0.250307725893747,-0.3814197316637571
-0.29664910940393113,-0.2761723293262519,0.966852841482332,-0.07795472777661129,0.5722224945968759,-0.30649254216733995,2.708448018282781,-0.07017397532914194,0.7609534137897819,2.375878423283447,-0.7987585104844885,-0.0683128797344207
0.30607601365122106,0.2697268511873526,-0.7605834390769294,-0.1468375856183647,-0.1907740704192417,-1.0932063662379639,2.8637149573271126,0.15867966137770745,1.0321816840690814,2.0483756407604954,-0.901123282889885,0.533877583788982
1.0604955299662142,-0.3587754726922938,-1.1229600863061295,-0.6221632971889451,-0.6866408965641021,-1.3524377818052769,1.9516048404649053,0.0077011336666739545,1.664211964847632,-0.947236261074859,-0.8253045849620767,2.9560860206561057
-1.4108618842026157,0.2907624075505826,0.45506056905818404,0.7155137984056722,0.2735414818987952,-0.12358604727274797,2.5647230927826916,-0.14701436272862053,1.377841850098438,0.9942125590515482,-0.2524820432451892,-0.1257764993633785
-0.8427554658952678,0.48181938467357327,1.0023469619735081,0.6710529957835779,0.010102901919716257,1.0139582555371487,1.8078257008454808,-0.5839239701510911,0.9921815554774734,1.5090781722790738,-0.02163954534349995,0.14852180440852233
0.24621445569217904,-0.35403479632856516,0.6288998614342768,1.444843872821816,0.15622038828884693,1.3077097864471203,2.7542766190110064,0.083115661526008,0.8063180391915333,2.0050616265711794,-0.9910727499715345,0.5398550367101936
0.05854033623149732,0.17863499585406897,0.2474489487752604,-0.5599216682238055,0.2885657619348639,1.2043879099698096,2.836776738710448,-0.18777990235653425,0.554480001623998,0.422310460433886,-0.19676249007005392,2.7839214131791845
0.5200065179056735,0.45629199829419104,-0.3882603086431666,-1.4215291170285256,-0.7853730308216224,0.04817331592120779,2.7350565539910923,0.021979726678628426,0.5170363186092509,0.29875915906393713,0.09065317489243033,2.0420046644401975
-1.4218850301539798,-0.3995580111677124,0.41921203941912816,-0.49270738048068125,0.8260626917908506,-0.34654033225267084,3.1277107635136763,0.6736446877443031,0.6894104512498701,1.9443019481690884,-0.1598789260769052,1.2676985637879772
-0.9924618202829455,0.28420419299042826,0.11272487072936171,-0.5711294842608449,0.8329647183329517,1.018362024165268,2.842332459970101,-0.15018059468965983,1.0306069530621342,1.0062309075859173,-0.35469806673626475,2.579803826990196
-0.3524131167467135,-0.12651185945411264,-0.11349094090283351,1.3233005069289532,0.0742407984114756,1.148820696049719,2.9679816244941852,0.3235785804757461,1.0165653311730125,1.4243764358483266,-0.4907642652217211,1.3737501301128758
-0.939824071517423,0.05847077126120627,-0.5260590412761718,-0.6493458026671703,-0.8385895018583884,1.227563182910663,2.995718566768849,0.7588997119975067,0.875777718499074,2.46750300844119,0.1643769430575357,-2.52133403270695
0.06550230697260964,-0.4905672382204721,-0.21607135053962045,-1.530033097235192,-0.7224507237903438,-1.3604478557067718,2.663700980316001,0.8038851087407803,1.5659891481016923,0.1863634180357417,-0.41400288090208065,2.2257550127742856
-1.4433032836878432,0.03975265454227228,-0.45333731776663677,1.439438054923348,0.5413485818585153,0.7337696754462751,2.9953959371102177,0.5670195516132023,0.8014254294605415,1.0617988465125787,0.21183856987690036,1.095159207661537
0.04167838962707974,0.5036188168265199,0.55442479595848,0.46530119029736916,-0.7744447609485108,1.1887005242067703,2.2757104212298,-0.4845565673817302,0.017338017661215135,2.452578720647541,-0.5643871877874508,1.0242027705668473
-1.0879412285077743,-0.48904088877512064,1.0205161681102466,-0.7040602887964375,0.7707071989846485,-0.2645452412480981,2.9012147797939667,0.3883458372220899,0.9222844506041694,1.779836467648613,-0.47578237977238635,1.1320226833827032
-0.4107478904289847,-0.07452351562738403,0.6037852412030144,0.9483132435153093,-0.7648161571136171,-0.34082471855153856,2.756268835560661,-0.15347717662005933,0.7660484862976363,1.7928111766781671,0.7300221910861265,-0.2989068803412002
-0.7555105573386899,0.1367694699057657,0.61696486241767,1.142655876321724,-0.3831598985244269,-1.2721668397886974,2.5067747790775714,-0.34370216885133126,0.9176856962126914,1.2545372431024486,0.15049983641628834,-1.8952097990038153
-0.5469115430029781,0.33737445210653016,0.9609142541799902,-0.36210514965645796,-0.3370725871882727,-0.2813265874455124,2.170119292861603,-0.5863151123214903,0.6793139150074774,1.720407899437033,0.18124853150969153,0.11186062722944194
-0.7011538882761715,-0.012744340243357542,-1.0453367504361506,-0.1576751884439591,-0.4624054990801891,1.2836195907503487,2.808218999248708,1.1211949840442985,1.0273390084082448,1.9644614557924085,0.2255810421597618,-2.475561145943071
-0.7797790186971614,0.30140750575089426,0.5966515175493903,1.5682220573006835,-0.47975054096211683,-1.2924956918352717,2.2928079032385598,-0.4537805059903041,0.9257582016555687,1.1413256127237839,0.15084348272927375,-2.4961680031662152
0.4405407478465201,-0.06405052445852535,-0.4390193900762128,0.8366525996852374,-0.9383909062623785,-0.8448425083609156,2.939939484162211,0.17954899396644974,1.1847461876031085,1.9889936039655294,-0.0012017077311792682,0.24990864245936015
-0.18747103126399736,0.33004580705238384,-0.680278329271692,1.3120591945853364,0.5949770849767733,-0.0688316247854002,2.8186189448155816,0.06142764858430184,0.8401218619036646,2.427038813070799,-0.8202744564916384,-0.29778035093811756
0.727985135663682,0.12152330879024557,1.0595737666801603,1.2043103653645364,0.35430335958472575,0.705994326060208,2.3237125131477896,0.16485304808383663,-0.12831519571264532,2.8609515928527403,0.02143487041311438,-0.6170633396068043
-1.3719816193402177,-0.4254336868958788,0.15144991958979864,0.5377431910593099,-0.06496001610037265,0.29474862912044736,3.13131877356055,0.8451850828400393,0.6284484392695865,1.6135443071724114,0.6077988786273439,1.3272660226213542
0.6145589265745334,-0.06658649207570137,0.22797513816729362,0.591178950941171,-0.5901647512585553,-0.9826387793000707,2.9544898620781512,-0.01797653546774204,0.6357480367079084,2.5702469498651053,0.23277606425730815,-0.05612489296735672
-0.1522646903335751,-0.37384360699282415,-1.1037809550902906,-0.8428978509585568,0.2661406185065205,-0.5178080682275037,2.3767194859452805,1.2388135156064433,1.5754613912517539,1.1031050831485874,-0.03384858240033803,-3.1208579269485046
1.4576535986258126,-0.3091179121542867,0.8530861904288738,0.7307954285052539,-0.9224824213323357,-1.4554836413787224,2.87095412014541,0.2411297642421092,0.3614422450365473,-2.8710875320029103,0.7135270149828866,0.7033788221319195
-1.185640305103907,0.4506833981646682,-0.4932744561910692,-0.4901623923414056,-0.16215944727110362,0.09259572163544272,2.923646230989682,0.19311561412768877,1.0201793918737079,1.827963260171218,0.45184157001433295,1.986104641840899
-1.0231284172036372,0.1984699225070624,-0.5853098257767078,0.29815640088494744,0.2701452113430309,0.23194002384864504,3.0452894955455365,0.45820970800326,0.9238755881770091,1.5733297592683344,-0.07165492250192579,1.609070318078276
0.8126291810875297,-0.07146135355324595,0.7146223782601714,0.5864645409296122,0.08805582295653415,-0.5952945428442337,2.7646199679159866,0.06898847379085313,0.1979490420888744,-3.0392450573097047,0.22185246282143217,-0.4068733825612273
1.220938660841361,0.23074698127397406,0.4285308606022707,-0.9306443506465409,-0.7939666691814936,0.7891487933336016,2.87569654571643,0.29137946190235425,0.11199910627198861,0.3339472250005343,-0.47697145694721627,2.432477512474132
0.37981260084034146,0.07748133102922106,-0.2663656269359313,-0.7294513028270738,-0.6568311743034385,1.4694101123904677,2.896463818215039,0.1253037575425769,0.9973239986783803,1.150586842062894,0.8343642105834256,-3.1292158318418264
-0.4455510231814925,-0.3983095726948925,-0.7530372250460603,0.9705022624281882,0.24837375319193655,0.5628348113545,2.823490203822462,1.207554849017854,1.286612305534204,1.140894839563851,-0.4579517028849903,2.149907681765235
-0.40697709383631614,-0.21148800244512317,-0.14017249408910026,-1.3796740141250834,-0.8069467094118714,0.24488336180286405,2.9141997141036105,0.7290140614022405,1.132166518676823,1.2471034395251672,0.9094235565678235,2.933207270502221
-1.3705606168991329,0.03191907110704392,-0.03778436990164538,-0.9370833520833155,-0.35386097201862887,-1.324023500998488,3.0590706968227046,0.5151915376319237,0.843532185593,1.0015236304370796,0.5900924023053641,0.810461267964337
-1.5098850444999343,0.3683021446839293,0.41241448392072677,0.3951462747645628,0.8159904901979548,0.5637654921512958,2.535081675191961,-0.14000158086019948,1.4648110675655188,0.7890830145077272,-0.023868071160866016,0.9696500168889295
-1.3884169827737936,0.16646777379688266,0.3432817802009735,0.3541888017436566,0.8569428238527675,0.5066112159439691,2.776524728201572,-0.031506289698954804,1.2185300353059294,0.9771946569831882,-0.1667376231312482,1.1795643800585673
-1.168804375532835,0.25376875364263307,0.9253071859923774,-1.0196136592286078,0.8742202149477308,1.0572956030344005,2.368075508528296,-0.3366683459156206,1.239439158520828,1.080786430524601,-0.2040080703584142,2.268675334953913
0.5180034288889849,0.37201988674560404,0.822610850104318,-0.7832153191817867,-0.9395116120625572,-0.05518369449469504,2.4555970584622595,-0.05586348446622105,-0.16321011223788662,1.972193108615912,-0.3369232114100776,0.9433864604044285
1.5274720955805565,-0.23406855339986588,-1.0020960664446215,-1.285514254786228,0.7768965816538534,0.04474950687598862,2.0784599455127086,-0.357584375575481,1.227516648357367,-0.12324947308545454,1.1930625475600316,3.0937365252253226
0.19041816565693828,-0.1289823527977663,-1.0453653839510797,-0.7402592281993398,-0.38996154806014927,-0.2070338600373928,2.4903733180802807,0.7074297212626497,1.5800190311943842,0.43125257322849325,0.3304720456359204,2.583724287481388
-1.3364595921869429,-0.35365714483361355,-0.38788048270960923,1.4285968244904415,0.41189216859601524,-1.291648455034494,3.000628920388848,1.02480238699321,0.5637362822177008,1.4979860690750049,-0.30987763547817015,-0.6053338559774428
-0.20711440469617004,-0.19735977324161424,0.842233404394563,-1.3314693445934058,0.8439283516864402,-0.6400019852026123,2.810004101992932,-0.00014791338721818759,0.782925201482149,2.3778178337561333,-1.2380721022018575,0.9699420505960479
1.2188551050109173,0.2556381139206893,-0.8898716518088583,-1.022990001691359,0.5923320293942483,0.5780125565870492,2.6564612438380757,-0.05852260194787176,0.9113134246166514,-0.4603915589596542,0.8811176798798348,3.078381238015649
-0.43987046162468896,-0.4046629635900376,-0.49018701287748945,0.7278965755356136,-0.24091581289693903,-1.185940012952556,2.95555970070985,1.1026030651411542,1.273029453505349,1.673489861286651,-0.13499496140896905,0.2523315857854959
-0.01126012597728404,-0.2812140941812046,-0.24599460260470232,1.0626873843853806,0.4349195504136234,0.9593532001275064,2.93984609031626,0.46745713551990564,1.2495361947382675,0.5949804636304783,-0.8901719571509088,2.1169542020861267
-0.23641455010666576,-0.4623607573079255,-0.33372987687483135,1.3597745254942242,-0.2915207690892153,0.1918076566670269,2.9169344438829623,0.8903035485013225,1.3681672802024452,1.7995302623579494,-0.2795131799722,0.9213544052729307
0.01914136409130142,-0.4530109782057419,-0.06922765866535041,0.5767142788589846,-0.3974808221036403,-1.17388720884749,2.969557618215955,0.6066368786765178,1.4259763215862413,1.9984017983139764,-0.1701905413180607,0.021035405176337667
